Product_ID,Product_Name,Category,Subcategory,Estimated_Total_Units_Sold_in_2025,Estimated_Revenue_in_2025_USD,Price_From_EUR,Price_To_EUR,WarehouseName,WarehouseCode,WarehouseGLN,WarehouseAddress,IsSameDayAvailable,IsNextDayAvailable,IsNormalDeliveryAvailable,Country_Of_Origin,CO2_Footprint_kg,Packaging_Type,Repairability_Score,Estimated_Lifespan_Years,Material_Recyclable_Pct,Eco_Label,Carbon_Neutral_Certified,Packaging_Score,Material_Type_Score,Warehouse_Infra_Score,Sub_Score_1,Transport_Score,Logistics_Plausibility_Score,Seller_Honesty_Score,Sub_Score_2,Final_Sustainability_Score,Confidence_Level,Missing_Data_Gaps,Claim_Risk_Flag,Claim_Risk_Reason,Recommended_Delivery_Date,Delivery_Improvement_Percent,Greener_Alternative_Product_ID,Bol_Certified,Eco_Label_Scope,Price_Sustainability_Score,Alternative_Price_Delta_EUR,Alt_Price_Saving_EUR,Alt_CO2_Saving_Kg,Alt_Greener_Pct,Make_Score,Last_Score
PROD-2025-0521,Premium Personal Care Gadgets Oil,Beauty & Skincare,Personal Care Gadgets,15172,2169596.0,98.44,164.68,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,,Minimal Packaging,,,60,,FALSE,80.0,60.0,85.0,75.8,86.0,100.0,TRUE,90.9,62.4,Low,CO2_Footprint_kg; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,47.5,,,,,49.4,50.0
PROD-2025-0522,Premium SaaS Subscriptions Course,Digital Goods,SaaS Subscriptions,43905,5312505.0,99.36,123.28,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,UK,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,100.0,TRUE,100.0,92.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,38.9,,,,,100.0,100.0
PROD-2025-0523,Vital Educational Toys Bottle,Baby,Educational Toys,84696,5759328.0,28.52,96.6,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Denmark,22.23,Mixed Plastic+Cardboard,5,,,,FALSE,45.0,55.5,100.0,67.4,43.2,100.0,TRUE,63.1,48.8,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0285,FALSE,,69.3,12.88,0.0,16.5,34,28.4,50.0
PROD-2025-0524,Nano Smart Pet Feeders Treats,Pet,Smart Pet Feeders,69846,9499056.0,103.04,147.2,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,13.84,Plastic,2,,,,FALSE,25.0,44.0,85.0,51.7,40.5,70.0,TRUE,50.9,35.7,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Next day,,PROD-2025-0641,FALSE,,9.7,-64.4,64.4,12.5,93,34.2,12.5
PROD-2025-0525,Smart Athleisure Sneakers,Fashion,Athleisure,29574,3888981.0,117.76,124.2,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Bangladesh,9.59,Minimal Packaging,,,,,FALSE,80.0,49.5,55.0,62.1,20.3,100.0,TRUE,48.2,65.0,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,53.5,,,,,81.7,54.7
PROD-2025-0526,Wireless Pet Grooming Tools Bowl,Pet,Pet Grooming Tools,53441,2939255.0,46.92,54.28,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,,5.12,,2,1.2,71,,FALSE,45.0,71.0,30.0,47.5,40.5,50.0,TRUE,43.9,48.0,Medium,Packaging_Type; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0497,FALSE,,77.7,2.76,0.0,2.9,52,75.3,12.5
PROD-2025-0527,Pure Personal Care Gadgets Lipstick,Beauty & Skincare,Personal Care Gadgets,54581,8732960.0,125.12,169.28,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,,11.62,Plastic,,,,,,25.0,60.0,85.0,56.5,38.7,70.0,TRUE,49.7,43.1,Medium,Material_Recyclable_Pct; Country_Of_Origin; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0739,FALSE,,13.9,-126.5,126.5,6.7,52,25.8,50.0
PROD-2025-0528,Sustainable Kitchen Gadgets Shelf,Home & Garden,Kitchen Gadgets,101388,11558232.0,80.96,128.8,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Italy,,Plastic,,,29,,FALSE,25.0,29.0,100.0,52.5,29.7,100.0,TRUE,54.3,51.5,Low,CO2_Footprint_kg; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0781,FALSE,,49.0,-28.52,28.52,,22,50.0,50.8
PROD-2025-0529,Minimalist Phone Accessories Earbuds,Electronics,Phone Accessories,25139,4638145.5,124.2,215.28,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,,17.82,Plastic,5,5.0,,,FALSE,25.0,43.5,30.0,32.3,35.8,70.0,TRUE,47.8,60.9,Medium,Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0538,FALSE,,16.2,-112.24,112.24,,21,98.8,44.3
PROD-2025-0530,Ergonomic Eco-friendly Diapers Stroller,Baby,Eco-friendly Diapers,47159,6177829.0,80.04,161.0,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,USA,,Mixed Plastic+Cardboard,6,,22,,FALSE,45.0,22.0,100.0,57.3,24.3,100.0,TRUE,50.8,55.1,Medium,CO2_Footprint_kg,FALSE,,Next day,,PROD-2025-0190,FALSE,,37.7,-91.08,91.08,,14,50.0,62.5
PROD-2025-0531,Pure Zero-waste Kits Utensils,Eco-Friendly,Zero-waste Kits,97838,14480024.0,128.8,143.52,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Sweden,25.98,Biodegradable,4,,47,,TRUE,90.0,47.0,85.0,75.3,30.9,75.0,FALSE,46.3,48.6,High,None,TRUE,"Carries an eco label, but scores below the category average on our independent check.",Standard,,PROD-2025-0731,FALSE,,16.1,-60.72,60.72,22.8,86,38.5,37.5
PROD-2025-0532,Zen Charging Solutions Speaker,Electronics,Charging Solutions,14585,590692.5,17.48,57.04,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,TRUE,TRUE,,,Mixed Plastic+Cardboard,8,3.1,,EU Ecolabel,FALSE,45.0,43.5,30.0,39.3,35.8,70.0,FALSE,47.8,47.1,Medium,CO2_Footprint_kg; Material_Recyclable_Pct; Country_Of_Origin,TRUE,"Carries an eco label, but scores below the category average on our independent check.",Next day,,PROD-2025-0695,FALSE,Lifecycle (broad environmental),89.2,126.04,0.0,,62,50.0,50.4
PROD-2025-0533,Zen SaaS Subscriptions Masterclass,Digital Goods,SaaS Subscriptions,34752,5299680.0,126.96,153.64,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,100.0,TRUE,100.0,92.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,17.7,,,,,100.0,100.0
PROD-2025-0534,Glow Organic Baby Clothing Bib,Baby,Organic Baby Clothing,182762,24033203.0,77.28,164.68,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,Denmark,21.5,Minimal Packaging,2,1.0,13,Fair Trade,FALSE,80.0,13.0,85.0,61.6,43.2,100.0,FALSE,63.1,38.5,High,None,TRUE,"Eco claim, but only 13% recyclable material.",Today,,,FALSE,Social / ethical (not environmental),12.3,,,,,33.0,8.4
PROD-2025-0535,Glow Fragrances Oil,Beauty & Skincare,Fragrances,27945,3395317.5,91.08,132.48,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,France,6.68,Recyclable Cardboard,,1.3,,,FALSE,70.0,52.5,85.0,70.0,59.1,100.0,TRUE,73.4,65.6,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0229,FALSE,,63.1,8.28,0.0,3.2,16,56.2,69.7
PROD-2025-0536,Smart Smart Fitness Trackers Dumbbell,Fitness,Smart Fitness Trackers,36544,4293920.0,80.96,135.24,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,TRUE,TRUE,China,62.89,Recyclable Cardboard,6,,,,FALSE,70.0,38.5,100.0,71.0,6.5,100.0,TRUE,39.3,53.0,High,Material_Recyclable_Pct,FALSE,,Next day,,PROD-2025-0064,FALSE,,43.1,-49.68,49.68,47.6,34,39.2,62.5
PROD-2025-0537,Minimalist Zero-waste Kits Bottle,Eco-Friendly,Zero-waste Kits,67544,3985096.0,19.32,89.24,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Denmark,3.81,,4,2.0,86,,FALSE,70.0,86.0,85.0,80.0,44.1,80.0,TRUE,56.7,66.3,High,Packaging_Type,FALSE,,Standard,,PROD-2025-0545,TRUE,,87.1,-19.78,19.78,0.6,9,93.8,19.7
PROD-2025-0538,Flex Phone Accessories Speaker,Electronics,Phone Accessories,24857,1553562.5,29.44,85.56,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,24.12,Plastic,4,9.7,49,,FALSE,25.0,49.0,100.0,58.5,35.8,100.0,TRUE,58.3,73.7,High,None,FALSE,,Next day,,,FALSE,,91.0,,,,,96.2,66.8
PROD-2025-0539,Swift Pet Apparel Toy,Pet,Pet Apparel,353285,41687630.0,70.84,146.28,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,,,Mixed Plastic+Cardboard,2,,23,,FALSE,45.0,23.0,55.0,41.9,40.5,70.0,TRUE,50.9,38.5,Medium,CO2_Footprint_kg; Country_Of_Origin,FALSE,,Standard,,PROD-2025-0165,FALSE,,18.4,-73.6,73.6,,69,49.3,12.5
PROD-2025-0540,Luxe Home Office Decor Desk,Home & Garden,Home Office Decor,23553,4062892.5,118.68,198.72,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",TRUE,TRUE,TRUE,Germany,85.56,Foam + Plastic,3,7.5,,,FALSE,10.0,47.5,100.0,52.8,51.4,100.0,TRUE,68.4,50.4,High,Material_Recyclable_Pct,FALSE,,Today,,PROD-2025-0749,FALSE,,9.6,-35.88,35.88,27.6,23,60.8,22.7
PROD-2025-0541,Pure Yoga Gear Mat,Fitness,Yoga Gear,47368,7010464.0,108.56,163.76,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Germany,,Biodegradable,5,11.4,,,FALSE,90.0,52.0,100.0,82.1,87.9,100.0,TRUE,92.1,69.7,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0233,FALSE,,45.3,-85.1,85.1,,11,50.0,71.3
PROD-2025-0542,Ergonomic Yoga Gear Scale,Fitness,Yoga Gear,34816,2489344.0,46.0,85.56,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,USA,74.64,Plastic,4,7.5,,,FALSE,25.0,52.0,30.0,34.9,63.6,100.0,TRUE,76.3,41.8,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0233,FALSE,,59.9,-14.72,14.72,59.8,86,29.4,45.6
PROD-2025-0543,Wireless Phone Accessories Speaker,Electronics,Phone Accessories,84568,6258032.0,37.72,98.44,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,40.66,Recyclable Cardboard,,,,,FALSE,70.0,43.5,55.0,56.8,35.8,100.0,TRUE,58.3,68.0,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,PROD-2025-0538,FALSE,,78.4,-10.58,10.58,16.5,8,92.5,50.7
PROD-2025-0544,Sustainable Charging Solutions Projector,Electronics,Charging Solutions,74570,9470390.0,96.6,137.08,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,USA,200.46,,,5.0,39,,FALSE,45.0,39.0,55.0,46.7,96.3,80.0,TRUE,90.6,44.6,High,Packaging_Type,FALSE,,Next day,,PROD-2025-0124,FALSE,,18.9,-26.22,26.22,108.4,44,27.5,38.7
PROD-2025-0545,Smart Zero-waste Kits Bottle,Eco-Friendly,Zero-waste Kits,35055,1314562.5,25.76,43.24,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,USA,3.23,Recyclable Cardboard,,7.6,8,Fair Trade,FALSE,70.0,8.0,85.0,56.6,0.0,100.0,FALSE,35.0,72.0,High,None,TRUE,"Eco claim, but only 8% recyclable material.",Standard,,,FALSE,Social / ethical (not environmental),96.8,,,,,95.4,76.9
PROD-2025-0546,Ergonomic Fragrances Lipstick,Beauty & Skincare,Fragrances,79041,11263342.5,101.2,161.0,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,South Korea,,Foam + Plastic,1,1.8,46,,FALSE,10.0,46.0,85.0,47.0,0.0,100.0,TRUE,35.0,46.2,Medium,CO2_Footprint_kg,FALSE,,Standard,,PROD-2025-0229,FALSE,,26.2,-11.04,11.04,,65,49.4,47.7
PROD-2025-0547,Smart Baby Safety Gear Swaddle,Baby,Baby Safety Gear,23531,3423760.5,117.76,149.96,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,21.59,,5,,,,FALSE,45.0,56.0,55.0,51.8,0.0,80.0,TRUE,28.0,40.8,High,Packaging_Type; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0239,FALSE,,9.6,-30.82,30.82,18.6,93,31.8,50.0
PROD-2025-0548,Wireless Korean Skincare Brush,Beauty & Skincare,Korean Skincare,33370,3453795.0,69.92,120.52,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,USA,2.94,Recyclable Cardboard,2,,,,,70.0,52.5,85.0,70.0,38.7,100.0,TRUE,60.2,60.7,High,Material_Recyclable_Pct,FALSE,,Next day,,PROD-2025-0311,FALSE,,68.9,13.34,0.0,2.3,36,88.8,12.5
PROD-2025-0549,Smart Upcycled Fashion Brush,Eco-Friendly,Upcycled Fashion,84618,12904245.0,111.32,169.28,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",TRUE,TRUE,TRUE,Germany,29.05,Foam + Plastic,8,,86,Fair Trade,FALSE,10.0,86.0,100.0,64.3,57.4,100.0,FALSE,72.3,60.6,High,None,TRUE,"Eco claim, but packaged in Foam + Plastic.",Today,,PROD-2025-0250,FALSE,Social / ethical (not environmental),33.3,-4.6,4.6,19.4,20,33.8,87.5
PROD-2025-0550,Portable E-books Tool,Digital Goods,E-books,97581,17564580.0,128.8,202.4,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,FALSE,,0.0,Digital - No Packaging,,,,,,100.0,49.0,100.0,84.7,100.0,70.0,TRUE,89.5,94.6,Medium,Material_Recyclable_Pct; Country_Of_Origin; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,4.4,,,,,100.0,100.0
PROD-2025-0551,Aura Personal Care Gadgets Perfume,Beauty & Skincare,Personal Care Gadgets,85943,10528017.5,103.04,122.36,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,FALSE,TRUE,Germany,6.84,Plastic,,,,FSC Certified,FALSE,25.0,60.0,100.0,61.8,86.0,100.0,FALSE,90.9,59.7,High,Material_Recyclable_Pct; Repairability/Lifespan,TRUE,"Eco claim, but packaged in Plastic.",Standard,,PROD-2025-0739,FALSE,Sustainable forestry,59.8,-92.0,92.0,1.9,10,51.7,50.0
PROD-2025-0552,Pure Organic Baby Clothing Swaddle,Baby,Organic Baby Clothing,14801,1428296.5,51.52,126.04,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Germany,7.32,Plastic,6,1.5,80,,FALSE,25.0,80.0,85.0,62.5,48.6,100.0,TRUE,66.6,66.0,High,None,FALSE,,Next day,,,TRUE,,67.5,,,,,86.4,40.7
PROD-2025-0553,Wireless Portable Audio Case,Electronics,Portable Audio,79147,3245027.0,24.84,50.6,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",FALSE,FALSE,TRUE,China,156.34,,9,2.3,,,FALSE,45.0,43.5,30.0,39.3,35.8,80.0,TRUE,51.3,47.7,High,Packaging_Type; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0944,FALSE,,89.2,-3.22,3.22,45.0,37,50.0,50.7
PROD-2025-0554,Swift Online Courses Preset,Digital Goods,Online Courses,61645,6133677.5,58.88,124.2,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,FALSE,USA,0.0,Digital - No Packaging,,,,,,100.0,49.0,55.0,69.0,100.0,100.0,TRUE,100.0,92.2,Medium,Material_Recyclable_Pct; Repairability/Lifespan,FALSE,,Standard,,,FALSE,,54.0,,,,,100.0,100.0
PROD-2025-0555,Aura Wearable Tech Case,Electronics,Wearable Tech,61417,3562186.0,15.64,91.08,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",TRUE,TRUE,TRUE,China,214.3,Plastic,9,8.9,43,,FALSE,25.0,43.0,100.0,56.6,35.8,100.0,TRUE,58.3,52.7,High,None,FALSE,,Today,,PROD-2025-0614,FALSE,,77.5,125.58,0.0,95.4,13,20.0,91.3
PROD-2025-0556,Sustainable Recovery Tools Dumbbell,Fitness,Recovery Tools,26032,1548904.0,10.12,99.36,Bol - BFC XL,BFCXL,8714252028195,"Divisiedok 1, 3439 JM Nieuwegein",FALSE,FALSE,TRUE,Taiwan,55.15,Mixed Plastic+Cardboard,,6.5,,,FALSE,45.0,53.0,100.0,66.7,0.0,100.0,TRUE,35.0,50.1,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0783,FALSE,,79.6,46.46,0.0,43.1,36,50.0,42.7
PROD-2025-0557,Zen Zero-waste Kits Kit,Eco-Friendly,Zero-waste Kits,305669,47225860.5,112.24,172.04,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,6.65,Biodegradable,3,,46,EU Ecolabel,FALSE,90.0,46.0,55.0,64.5,44.1,70.0,TRUE,53.2,62.1,High,Country_Of_Origin,FALSE,,Standard,,PROD-2025-0731,TRUE,Lifecycle (broad environmental),34.4,-66.7,66.7,3.5,46,90.8,25.0
PROD-2025-0558,Swift Yoga Gear Dumbbell,Fitness,Yoga Gear,27664,4716712.0,113.16,200.56,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,China,,Mixed Plastic+Cardboard,4,6.6,,,FALSE,45.0,52.0,100.0,66.3,6.5,100.0,TRUE,39.3,50.2,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Next day,,PROD-2025-0233,FALSE,,12.4,-105.8,105.8,,55,50.0,40.7
PROD-2025-0559,Ergonomic Eco-friendly Cleaning Blender,Home & Garden,Eco-friendly Cleaning,24152,3236368.0,115.0,131.56,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Germany,157.77,Mixed Plastic+Cardboard,,10.5,,,FALSE,45.0,47.5,100.0,65.0,51.4,100.0,TRUE,68.4,45.7,High,Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0052,FALSE,,24.0,-71.76,71.76,105.1,53,25.7,40.7
PROD-2025-0560,Pure Biodegradable Products Wrap,Eco-Friendly,Biodegradable Products,53632,8876096.0,114.08,190.44,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",TRUE,TRUE,TRUE,Denmark,,Biodegradable,,7.2,,EU Ecolabel,,90.0,70.0,55.0,71.8,44.1,100.0,TRUE,63.7,61.5,Medium,CO2_Footprint_kg; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0729,FALSE,Lifecycle (broad environmental),30.1,-95.22,95.22,,19,49.2,67.3
PROD-2025-0561,Premium Zero-waste Kits Utensils,Eco-Friendly,Zero-waste Kits,43132,7052082.0,137.08,163.76,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Netherlands,32.68,Mixed Plastic+Cardboard,8,7.2,53,EU Ecolabel,FALSE,45.0,53.0,100.0,66.7,64.7,100.0,FALSE,77.1,56.7,High,None,TRUE,"Carries an eco label, but scores below the category average on our independent check.",Standard,,PROD-2025-0545,FALSE,Lifecycle (broad environmental),22.6,-115.92,115.92,29.4,27,26.2,77.4
PROD-2025-0562,Portable Educational Toys Bottle,Baby,Educational Toys,59925,3086137.5,20.24,74.52,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,,Mixed Plastic+Cardboard,1,,,,FALSE,45.0,55.5,55.0,51.6,48.6,70.0,TRUE,56.1,38.8,Low,CO2_Footprint_kg; Material_Recyclable_Pct; Country_Of_Origin,FALSE,,Next day,,PROD-2025-0406,FALSE,,71.9,-23.92,23.92,,34,50.0,0.0
PROD-2025-0563,Glow Footwear Sneakers,Fashion,Footwear,22098,3115818.0,91.08,168.36,Bol - BFC XL 2,BFCXL2,8714252028133,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,,45.52,Mixed Plastic+Cardboard,,2.3,50,,FALSE,45.0,50.0,100.0,65.8,20.3,70.0,TRUE,37.7,29.0,High,Country_Of_Origin,FALSE,,Standard,,PROD-2025-0277,TRUE,,2.0,-68.54,68.54,37.5,142,5.0,20.8
PROD-2025-0564,Aura Fragrances Dryer,Beauty & Skincare,Fragrances,485966,42036059.0,41.4,117.76,Bol - Ingram Micro,INGRAM,8712423020603,"Veerweg 16, 5145 NS Waalwijk",TRUE,TRUE,TRUE,,3.62,,3,,59,,FALSE,45.0,59.0,30.0,43.9,38.7,50.0,TRUE,42.7,53.5,Medium,Packaging_Type; Country_Of_Origin,FALSE,,Today,,PROD-2025-0593,FALSE,,72.1,-40.02,40.02,1.1,25,85.4,25.0
PROD-2025-0565,Wireless Kitchen Gadgets Vacuum,Home & Garden,Kitchen Gadgets,32920,5662240.0,114.08,202.4,Bol - BFC XL 2,BFCXL2,8714252028164,"Rietgraaf 10, 6678 PJ Oosterhout",FALSE,TRUE,TRUE,Netherlands,111.82,,7,7.9,,,FALSE,45.0,47.5,100.0,65.0,81.1,80.0,TRUE,80.7,57.9,High,Packaging_Type; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0304,FALSE,,21.2,-4.14,4.14,88.7,12,48.6,50.2
PROD-2025-0566,Vital Recovery Tools Scale,Fitness,Recovery Tools,52993,4318929.5,43.24,106.72,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,,12.36,,,3.6,51,,,45.0,51.0,85.0,60.8,6.5,50.0,TRUE,21.8,51.9,Medium,Packaging_Type; Country_Of_Origin,FALSE,,Next day,,PROD-2025-0126,FALSE,,67.2,-9.2,9.2,,16,91.2,6.1
PROD-2025-0567,Luxe Footwear Scarf,Fashion,Footwear,31060,2873050.0,81.88,88.32,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Bangladesh,39.79,,3,4.2,,,FALSE,45.0,49.5,55.0,49.8,20.3,80.0,TRUE,41.2,35.0,High,Packaging_Type; Material_Recyclable_Pct,FALSE,,Standard,,PROD-2025-0277,FALSE,,35.6,-23.92,23.92,31.8,101,11.7,49.3
PROD-2025-0568,Wireless Sustainable Apparel Leggings,Fashion,Sustainable Apparel,14379,905877.0,36.8,79.12,Bol - BFC Site 1,BFC1,8714252028140,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Turkey,,Mixed Plastic+Cardboard,5,4.4,21,,FALSE,45.0,21.0,85.0,51.8,73.0,100.0,TRUE,82.4,60.1,Medium,CO2_Footprint_kg,FALSE,,Next day,,PROD-2025-0810,FALSE,,87.1,-14.26,14.26,,9,50.0,69.3
PROD-2025-0569,Nano Personal Care Gadgets Brush,Beauty & Skincare,Personal Care Gadgets,81457,11811265.0,123.28,143.52,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,5.87,Mixed Plastic+Cardboard,4,,64,,FALSE,45.0,64.0,55.0,54.2,23.7,100.0,TRUE,50.4,54.1,High,None,FALSE,,Standard,,PROD-2025-0830,TRUE,,32.8,-1.84,1.84,1.2,11,67.4,37.5
PROD-2025-0570,Organic Charging Solutions Projector,Electronics,Charging Solutions,69678,10765251.0,128.8,155.48,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,TRUE,TRUE,Taiwan,88.49,,,9.6,,,FALSE,45.0,43.5,55.0,48.0,0.0,80.0,TRUE,28.0,63.9,High,Packaging_Type; Material_Recyclable_Pct,FALSE,,Next day,,PROD-2025-0695,FALSE,,28.8,21.16,0.0,45.0,19,68.8,94.7
PROD-2025-0571,Wireless Organic Baby Clothing Monitor,Baby,Organic Baby Clothing,15909,2672712.0,116.84,192.28,Bol - BFC Site 2,BFC2,8714252028102,"Mechie Trommelenweg 1, 5145 ND Waalwijk",FALSE,FALSE,TRUE,China,15.43,Foam + Plastic,6,,,,TRUE,10.0,55.5,55.0,39.4,0.0,100.0,FALSE,35.0,50.2,High,Material_Recyclable_Pct,TRUE,"Eco claim, but packaged in Foam + Plastic.",Standard,,PROD-2025-0552,FALSE,,13.2,-65.78,65.78,8.1,31,55.7,62.5
